test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_020852	XLOC_020852	MTERF	chr7:91502020-91510016	Normal	Disease	OK	2.51817	3.57114	0.504009	2.46331	0.0009	0.00130991	yes
XLOC_020855	XLOC_020855	KRIT1	chr7:91828282-91875414	Normal	Disease	OK	8.20654	9.28798	0.178592	2.17548	0.00125	0.00179515	yes
XLOC_020857	XLOC_020857	FAM133B,LOC728066	chr7:92190071-92219706	Normal	Disease	OK	1.06363	3.12048	1.55277	5.40568	5e-05	7.96728e-05	yes
XLOC_020859	XLOC_020859	SAMD9	chr7:92728825-92747336	Normal	Disease	OK	1.47686	2.21738	0.586331	3.99183	5e-05	7.96728e-05	yes
XLOC_020860	XLOC_020860	SAMD9L	chr7:92759367-92777680	Normal	Disease	OK	2.0149	4.29067	1.09049	9.49241	5e-05	7.96728e-05	yes
XLOC_020870	XLOC_020870	PON2	chr7:95034173-95064384	Normal	Disease	OK	22.4971	53.5739	1.25179	16.6115	5e-05	7.96728e-05	yes
XLOC_020871	XLOC_020871	PDK4	chr7:95212808-95225925	Normal	Disease	OK	15.0387	17.416	0.211735	3.20474	5e-05	7.96728e-05	yes
XLOC_020876	XLOC_020876	SHFM1	chr7:96318078-96339203	Normal	Disease	OK	105.037	188.509	0.843736	10.9986	5e-05	7.96728e-05	yes
XLOC_020878	XLOC_020878	DLX5	chr7:96649701-96654143	Normal	Disease	OK	1.93609	4.43013	1.1942	4.37242	5e-05	7.96728e-05	yes
XLOC_020879	XLOC_020879	ASNS	chr7:97481428-97501854	Normal	Disease	OK	9.37514	21.3443	1.18694	10.9708	5e-05	7.96728e-05	yes
XLOC_020880	XLOC_020880	MGC72080	chr7:97595907-97601638	Normal	Disease	OK	7.04607	24.0922	1.77367	8.31308	5e-05	7.96728e-05	yes
XLOC_020887	XLOC_020887	PDAP1	chr7:98972297-99006305	Normal	Disease	OK	33.1066	40.8682	0.30386	5.44921	5e-05	7.96728e-05	yes
XLOC_020888	XLOC_020888	ATP5J2,ATP5J2-PTCD1,PTCD1	chr7:99006600-99063824	Normal	Disease	OK	381.482	451.2	0.242152	5.31237	5e-05	7.96728e-05	yes
XLOC_020889	XLOC_020889	ZNF394	chr7:99090853-99097877	Normal	Disease	OK	12.2674	15.7195	0.357716	3.75797	5e-05	7.96728e-05	yes
XLOC_020896	XLOC_020896	GJC3	chr7:99520891-99527243	Normal	Disease	OK	7.58091	10.5048	0.470608	2.71832	0.00025	0.000379973	yes
XLOC_020898	XLOC_020898	ZNF3	chr7:99647416-99679371	Normal	Disease	OK	17.6478	21.7959	0.304564	3.85181	5e-05	7.96728e-05	yes
XLOC_020904	XLOC_020904	C7orf43,MIR4658	chr7:99752042-99756302	Normal	Disease	OK	7.42784	11.3234	0.608295	2.58356	0.0001	0.000156483	yes
XLOC_020909	XLOC_020909	ZCWPW1	chr7:99998494-100026302	Normal	Disease	OK	3.3458	6.70393	1.00265	6.25412	5e-05	7.96728e-05	yes
XLOC_020910	XLOC_020910	PPP1R35	chr7:100032911-100034094	Normal	Disease	OK	20.8214	31.6238	0.602946	5.2535	5e-05	7.96728e-05	yes
XLOC_020911	XLOC_020911	C7orf61	chr7:100054237-100061894	Normal	Disease	OK	0.165687	1.83767	3.47135	2.80394	0.018	0.023016	yes
XLOC_020913	XLOC_020913	SAP25	chr7:100169852-100171270	Normal	Disease	OK	2.29532	18.4195	3.00447	9.86711	5e-05	7.96728e-05	yes
XLOC_020914	XLOC_020914	LRCH4	chr7:100171633-100183776	Normal	Disease	OK	16.5044	23.4377	0.50598	7.79887	5e-05	7.96728e-05	yes
XLOC_020918	XLOC_020918	GIGYF1	chr7:100277129-100286870	Normal	Disease	OK	12.5355	22.1227	0.81951	16.423	5e-05	7.96728e-05	yes
XLOC_020920	XLOC_020920	UFSP1	chr7:100486343-100487339	Normal	Disease	OK	2.50977	6.30986	1.33005	4.59736	5e-05	7.96728e-05	yes
XLOC_020921	XLOC_020921	ACHE	chr7:100487614-100493541	Normal	Disease	OK	3.23008	5.5195	0.772968	4.72195	5e-05	7.96728e-05	yes
XLOC_020925	XLOC_020925	PLOD3	chr7:100849257-100867471	Normal	Disease	OK	13.6101	15.4446	0.182418	2.26165	0.0014	0.00199871	yes
XLOC_020926	XLOC_020926	CLDN15	chr7:100875372-100882101	Normal	Disease	OK	4.26991	7.5349	0.819381	4.58369	5e-05	7.96728e-05	yes
XLOC_020927	XLOC_020927	FIS1	chr7:100882892-100888371	Normal	Disease	OK	119.671	160.879	0.426903	7.54225	5e-05	7.96728e-05	yes
XLOC_020932	XLOC_020932	POLR2J	chr7:102105389-102119381	Normal	Disease	OK	33.3932	51.2827	0.618916	6.87662	5e-05	7.96728e-05	yes
XLOC_020933	XLOC_020933	POLR2J3	chr7:102178365-102213068	Normal	Disease	OK	0.333091	0.854779	1.35963	2.13532	0.0107	0.0140024	yes
XLOC_020935	XLOC_020935	POLR2J2,UPK3BL	chr7:102277194-102312176	Normal	Disease	OK	23.6761	49.8405	1.07389	12.9807	5e-05	7.96728e-05	yes
XLOC_020936	XLOC_020936	FBXL13	chr7:102453307-102715288	Normal	Disease	OK	0.164452	0.688456	2.0657	3.19956	0.00065	0.000958958	yes
XLOC_020937	XLOC_020937	NAPEPLD	chr7:102715327-102789569	Normal	Disease	OK	6.64514	8.87029	0.416681	5.10634	5e-05	7.96728e-05	yes
XLOC_020938	XLOC_020938	RPL19P12	chr7:102715327-102789569	Normal	Disease	OK	1.52561	6.26236	2.03732	6.18552	5e-05	7.96728e-05	yes
XLOC_020939	XLOC_020939	DPY19L2P2	chr7:102815461-102920913	Normal	Disease	OK	0.393682	0.985904	1.32442	3.82765	5e-05	7.96728e-05	yes
XLOC_020940	XLOC_020940	DNAJC2	chr7:102937872-102985320	Normal	Disease	OK	10.2203	37.9417	1.89235	21.2062	5e-05	7.96728e-05	yes
XLOC_020941	XLOC_020941	SLC26A5	chr7:102987970-103086624	Normal	Disease	OK	0.615164	1.81032	1.5572	4.14161	5e-05	7.96728e-05	yes
XLOC_020943	XLOC_020943	ORC5	chr7:103766787-103848495	Normal	Disease	OK	11.5179	18.0869	0.65107	6.40398	5e-05	7.96728e-05	yes
XLOC_020946	XLOC_020946	LOC100216546	chr7:104622193-104631612	Normal	Disease	OK	1.26102	10.7093	3.0862	28.3267	5e-05	7.96728e-05	yes
XLOC_020947	XLOC_020947	LOC100216545	chr7:104650988-104654588	Normal	Disease	OK	1.93651	6.09273	1.65363	10.5988	5e-05	7.96728e-05	yes
XLOC_020948	XLOC_020948	SRPK2	chr7:104756822-105029341	Normal	Disease	OK	13.4889	20.6304	0.612992	9.08231	5e-05	7.96728e-05	yes
XLOC_020949	XLOC_020949	PUS7	chr7:105096959-105162685	Normal	Disease	OK	3.68186	4.67053	0.343153	2.53908	0.00035	0.000526919	yes
XLOC_020951	XLOC_020951	ATXN7L1	chr7:105245220-105517031	Normal	Disease	OK	4.81005	6.59859	0.456106	3.67983	5e-05	7.96728e-05	yes
XLOC_020953	XLOC_020953	NAMPT	chr7:105888731-105925638	Normal	Disease	OK	23.5364	29.1808	0.310126	6.73508	5e-05	7.96728e-05	yes
XLOC_020961	XLOC_020961	PNPLA8	chr7:108110865-108168605	Normal	Disease	OK	4.68105	6.45025	0.462524	4.46356	5e-05	7.96728e-05	yes
XLOC_020962	XLOC_020962	THAP5	chr7:108202670-108210167	Normal	Disease	OK	5.50871	9.04946	0.716116	6.58889	5e-05	7.96728e-05	yes
XLOC_020965	XLOC_020965	IMMP2L	chr7:110303105-111202573	Normal	Disease	OK	13.2677	20.5427	0.630711	5.16752	5e-05	7.96728e-05	yes
XLOC_020967	XLOC_020967	TMEM168	chr7:112405786-112430478	Normal	Disease	OK	10.5366	14.8984	0.49975	6.86176	5e-05	7.96728e-05	yes
XLOC_020970	XLOC_020970	LOC401397	chr7:112756772-112758637	Normal	Disease	OK	19.2272	33.3052	0.7926	7.16856	5e-05	7.96728e-05	yes
XLOC_020973	XLOC_020973	ST7-AS1	chr7:116592500-116870075	Normal	Disease	OK	1.03399	1.55999	0.59331	1.70107	0.01745	0.0223578	yes
XLOC_020979	XLOC_020979	FAM3C	chr7:120988904-121036422	Normal	Disease	OK	8.56081	15.2086	0.829066	8.23947	5e-05	7.96728e-05	yes
XLOC_020980	XLOC_020980	AASS	chr7:121713597-121784344	Normal	Disease	OK	6.31035	28.4882	2.17457	33.5564	5e-05	7.96728e-05	yes
XLOC_020988	XLOC_020988	NDUFA5	chr7:123181082-123197958	Normal	Disease	OK	21.2235	55.5724	1.38871	18.0935	5e-05	7.96728e-05	yes
XLOC_020989	XLOC_020989	WASL	chr7:123321996-123389116	Normal	Disease	OK	19.9503	26.9615	0.434495	8.67419	5e-05	7.96728e-05	yes
XLOC_020993	XLOC_020993	POT1	chr7:124462439-124570037	Normal	Disease	OK	3.85914	6.28556	0.703764	5.98501	5e-05	7.96728e-05	yes
XLOC_021001	XLOC_021001	RBM28	chr7:127950435-127983962	Normal	Disease	OK	5.88563	8.13126	0.466281	3.91316	5e-05	7.96728e-05	yes
XLOC_021019	XLOC_021019	LOC646329	chr7:130565750-130598069	Normal	Disease	OK	0.155153	0.625277	2.01081	2.53861	0.0075	0.00996796	yes
XLOC_021020	XLOC_021020	FLJ43663	chr7:130628918-130793562	Normal	Disease	OK	4.28633	16.2424	1.92195	15.9558	5e-05	7.96728e-05	yes
XLOC_021024	XLOC_021024	SLC35B4	chr7:133974089-134001827	Normal	Disease	OK	4.77656	6.05956	0.343242	4.11312	5e-05	7.96728e-05	yes
XLOC_021033	XLOC_021033	PTN	chr7:136912091-137028546	Normal	Disease	OK	60.6426	396.244	2.70798	65.3697	5e-05	7.96728e-05	yes
XLOC_021040	XLOC_021040	ZC3HAV1	chr7:138728265-138794465	Normal	Disease	OK	16.1584	21.3649	0.402956	7.92554	5e-05	7.96728e-05	yes
XLOC_021046	XLOC_021046	SLC37A3	chr7:140033551-140098311	Normal	Disease	OK	14.3564	16.4918	0.200048	2.65792	0.0001	0.000156483	yes
XLOC_021049	XLOC_021049	LOC100134713	chr7:140395135-140406446	Normal	Disease	OK	0.495083	2.6205	2.4041	5.27176	5e-05	7.96728e-05	yes
XLOC_021051	XLOC_021051	MRPS33	chr7:140705960-140714781	Normal	Disease	OK	32.1883	48.0183	0.57705	5.15394	5e-05	7.96728e-05	yes
XLOC_021053	XLOC_021053	FLJ40852	chr7:141404137-141438030	Normal	Disease	OK	0.784875	1.37409	0.80794	2.31584	0.00245	0.00341959	yes
XLOC_021069	XLOC_021069	FAM115A	chr7:143548460-143599278	Normal	Disease	OK	6.73576	14.6516	1.12115	15.5809	5e-05	7.96728e-05	yes
XLOC_021079	XLOC_021079	EZH2	chr7:148504463-148581441	Normal	Disease	OK	1.79493	2.40999	0.425099	1.84212	0.00705	0.00940103	yes
XLOC_021085	XLOC_021085	ZNF767	chr7:149244244-149321881	Normal	Disease	OK	4.95852	8.19623	0.725051	5.93294	5e-05	7.96728e-05	yes
XLOC_021086	XLOC_021086	ZNF467	chr7:149461452-149470295	Normal	Disease	OK	3.65466	4.37789	0.260497	1.52255	0.0304	0.0378801	yes
XLOC_021087	XLOC_021087	LOC401431	chr7:149564782-149577787	Normal	Disease	OK	0.581676	1.14817	0.981052	2.91576	0.0002	0.000306269	yes
XLOC_021089	XLOC_021089	RARRES2	chr7:150035406-150038763	Normal	Disease	OK	137.124	192.412	0.48872	9.32421	5e-05	7.96728e-05	yes
XLOC_021092	XLOC_021092	KCNH2	chr7:150642043-150675402	Normal	Disease	OK	8.86929	10.3974	0.229333	2.35576	0.0011	0.00158661	yes
XLOC_021093	XLOC_021093	ATG9B	chr7:150688143-150721586	Normal	Disease	OK	0.222431	0.953556	2.09996	5.0626	5e-05	7.96728e-05	yes
XLOC_021094	XLOC_021094	CDK5	chr7:150750898-150755052	Normal	Disease	OK	9.01979	15.7984	0.808616	5.42112	5e-05	7.96728e-05	yes
XLOC_021095	XLOC_021095	FASTK	chr7:150773707-150777951	Normal	Disease	OK	28.0829	46.1617	0.717005	10.4274	5e-05	7.96728e-05	yes
XLOC_021096	XLOC_021096	TMUB1	chr7:150778171-150780620	Normal	Disease	OK	28.9241	36.778	0.346573	4.16788	5e-05	7.96728e-05	yes
XLOC_021100	XLOC_021100	SMARCD3	chr7:150936058-150974231	Normal	Disease	OK	32.4786	36.101	0.152551	2.17066	0.00195	0.00274992	yes
XLOC_021101	XLOC_021101	WDR86	chr7:151078206-151110132	Normal	Disease	OK	2.31762	4.29202	0.889012	4.2023	5e-05	7.96728e-05	yes
XLOC_021104	XLOC_021104	RHEB	chr7:151163097-151217010	Normal	Disease	OK	21.2503	23.5389	0.147562	1.93425	0.00575	0.00774269	yes
XLOC_021106	XLOC_021106	MLL3	chr7:151832009-152133090	Normal	Disease	OK	9.16722	10.8093	0.237713	6.20462	5e-05	7.96728e-05	yes
XLOC_021115	XLOC_021115	MNX1	chr7:156797546-156803347	Normal	Disease	OK	0.0630906	1.31226	4.37848	2.91339	0.03115	0.0387671	yes
XLOC_021123	XLOC_021123	ZNF596	chr8:158344-197339	Normal	Disease	OK	1.32978	2.98159	1.16489	5.06265	5e-05	7.96728e-05	yes
XLOC_021124	XLOC_021124	FBXO25	chr8:356807-419875	Normal	Disease	OK	30.2466	55.1842	0.867484	15.3333	5e-05	7.96728e-05	yes
XLOC_021126	XLOC_021126	CLN8	chr8:1711869-1734736	Normal	Disease	OK	5.29349	8.37582	0.662011	8.98456	5e-05	7.96728e-05	yes
XLOC_021155	XLOC_021155	FLJ10661	chr8:8086091-8102387	Normal	Disease	OK	0.919858	1.69483	0.881658	1.97596	0.0058	0.00780726	yes
XLOC_021177	XLOC_021177	LOC100506990	chr8:12294521-12424354	Normal	Disease	OK	10.2147	17.0853	0.742099	7.86887	5e-05	7.96728e-05	yes
XLOC_021182	XLOC_021182	EFHA2	chr8:16884746-16980148	Normal	Disease	OK	0.929309	2.19284	1.23857	5.54656	5e-05	7.96728e-05	yes
XLOC_021187	XLOC_021187	PCM1	chr8:17780365-17887457	Normal	Disease	OK	12.3097	15.7023	0.351174	7.76269	5e-05	7.96728e-05	yes
XLOC_021196	XLOC_021196	NPM2	chr8:21882353-21894408	Normal	Disease	OK	5.83439	18.0067	1.62588	9.28801	5e-05	7.96728e-05	yes
XLOC_021197	XLOC_021197	FGF17	chr8:21900427-21906319	Normal	Disease	OK	0.349084	5.65739	4.01849	5.96064	5e-05	7.96728e-05	yes
XLOC_021201	XLOC_021201	BMP1	chr8:22022652-22069840	Normal	Disease	OK	7.00693	13.6329	0.960241	10.5133	5e-05	7.96728e-05	yes
XLOC_021217	XLOC_021217	SLC25A37	chr8:23386362-23430063	Normal	Disease	OK	25.1978	33.8217	0.424651	5.96494	5e-05	7.96728e-05	yes
XLOC_021224	XLOC_021224	PPP2R2A	chr8:26149006-26230195	Normal	Disease	OK	21.4385	23.7663	0.148714	2.54434	0.00025	0.000379973	yes
XLOC_021233	XLOC_021233	PNOC	chr8:28174648-28200868	Normal	Disease	OK	0.492316	1.26479	1.36125	2.12934	0.012	0.0156338	yes
XLOC_021234	XLOC_021234	FZD3	chr8:28351721-28431785	Normal	Disease	OK	2.12247	5.67709	1.41941	17.8995	5e-05	7.96728e-05	yes
XLOC_021236	XLOC_021236	HMBOX1	chr8:28747910-28910242	Normal	Disease	OK	5.62536	16.833	1.58128	15.762	5e-05	7.96728e-05	yes
XLOC_021242	XLOC_021242	UBXN8	chr8:30601689-30624520	Normal	Disease	OK	3.86202	6.05593	0.648994	3.1811	5e-05	7.96728e-05	yes
XLOC_021252	XLOC_021252	EIF4EBP1	chr8:37888019-37917883	Normal	Disease	OK	30.4561	77.9728	1.35624	14.8427	5e-05	7.96728e-05	yes
XLOC_021256	XLOC_021256	LETM2	chr8:38243958-38266062	Normal	Disease	OK	0.520332	1.41162	1.43985	2.80404	0.00015	0.000231891	yes
XLOC_021257	XLOC_021257	TACC1	chr8:38585703-38710546	Normal	Disease	OK	48.012	69.3004	0.529468	17.5504	5e-05	7.96728e-05	yes
XLOC_021261	XLOC_021261	ADAM32	chr8:38965049-39142436	Normal	Disease	OK	0.356325	1.53687	2.10873	5.11467	5e-05	7.96728e-05	yes
XLOC_021267	XLOC_021267	C8orf4	chr8:40010986-40012827	Normal	Disease	OK	14.8728	31.4531	1.08052	12.6353	5e-05	7.96728e-05	yes
XLOC_021272	XLOC_021272	IKBKB	chr8:42128819-42190171	Normal	Disease	OK	12.1576	15.3049	0.332138	4.76566	5e-05	7.96728e-05	yes
XLOC_021273	XLOC_021273	POLB	chr8:42195972-42229331	Normal	Disease	OK	26.1534	34.2295	0.388244	4.56541	5e-05	7.96728e-05	yes
XLOC_021274	XLOC_021274	VDAC3	chr8:42249278-42263455	Normal	Disease	OK	48.8477	71.3439	0.5465	9.15768	5e-05	7.96728e-05	yes
XLOC_021275	XLOC_021275	C8orf40	chr8:42273992-42408140	Normal	Disease	OK	37.744	41.6124	0.140766	1.4383	0.03685	0.0454306	yes
XLOC_021277	XLOC_021277	HOOK3	chr8:42752032-42885682	Normal	Disease	OK	5.89949	11.6928	0.986952	21.1536	5e-05	7.96728e-05	yes
XLOC_021278	XLOC_021278	FNTA	chr8:42911441-42940932	Normal	Disease	OK	31.2997	39.5026	0.3358	4.71235	5e-05	7.96728e-05	yes
XLOC_021283	XLOC_021283	LOC100287846	chr8:48100929-48104439	Normal	Disease	OK	1.33502	2.30429	0.787465	3.75677	5e-05	7.96728e-05	yes
XLOC_021286	XLOC_021286	UBE2V2	chr8:48920994-48974454	Normal	Disease	OK	14.6713	27.0632	0.883333	8.99352	5e-05	7.96728e-05	yes
XLOC_021291	XLOC_021291	MRPL15	chr8:55047780-55061074	Normal	Disease	OK	11.6075	14.4661	0.317615	2.88791	0.0001	0.000156483	yes
XLOC_021305	XLOC_021305	CHD7	chr8:61591323-61780586	Normal	Disease	OK	7.36409	9.84425	0.418774	8.32594	5e-05	7.96728e-05	yes
XLOC_021315	XLOC_021315	MTFR1	chr8:66556887-66622798	Normal	Disease	OK	4.83469	6.01505	0.315152	2.29629	0.0009	0.00130991	yes
XLOC_021319	XLOC_021319	RRS1	chr8:67341262-67342968	Normal	Disease	OK	16.7869	18.8292	0.165641	1.73773	0.01495	0.0192974	yes
XLOC_021320	XLOC_021320	ADHFE1	chr8:67344717-67381044	Normal	Disease	OK	10.8027	24.5691	1.18546	12.1499	5e-05	7.96728e-05	yes
XLOC_021321	XLOC_021321	C8orf46	chr8:67405490-67430759	Normal	Disease	OK	0.75952	3.20617	2.07769	8.40001	5e-05	7.96728e-05	yes
XLOC_021322	XLOC_021322	C8orf44,C8orf44-SGK3,SGK3	chr8:67579786-67774257	Normal	Disease	OK	6.3273	8.18261	0.37097	3.42317	5e-05	7.96728e-05	yes
XLOC_021323	XLOC_021323	C8orf45	chr8:67782983-67837777	Normal	Disease	OK	0.260125	0.711201	1.45105	3.22328	5e-05	7.96728e-05	yes
XLOC_021324	XLOC_021324	CSPP1	chr8:67976602-68108849	Normal	Disease	OK	3.92746	18.341	2.2234	24.2924	5e-05	7.96728e-05	yes
XLOC_021326	XLOC_021326	C8orf34	chr8:69215702-69731258	Normal	Disease	OK	1.97049	2.88767	0.55135	2.72044	0.0003	0.000453706	yes
XLOC_021332	XLOC_021332	TERF1	chr8:73921096-73959987	Normal	Disease	OK	6.96924	12.9133	0.889784	8.80596	5e-05	7.96728e-05	yes
XLOC_021336	XLOC_021336	LY96	chr8:74903563-74941307	Normal	Disease	OK	9.86734	14.1358	0.518618	2.24951	0.0023	0.00321789	yes
XLOC_021337	XLOC_021337	GDAP1	chr8:75262617-75279335	Normal	Disease	OK	2.90494	3.50974	0.272856	1.82936	0.0081	0.0107317	yes
XLOC_021343	XLOC_021343	ZFHX4	chr8:77523113-77779521	Normal	Disease	OK	1.42779	2.15329	0.592759	5.69897	5e-05	7.96728e-05	yes
XLOC_021344	XLOC_021344	PKIA	chr8:79428335-79517502	Normal	Disease	OK	6.34052	10.0472	0.664122	7.34395	5e-05	7.96728e-05	yes
XLOC_021345	XLOC_021345	ZC2HC1A	chr8:79578281-79631997	Normal	Disease	OK	4.92453	6.97997	0.503234	4.32409	5e-05	7.96728e-05	yes
XLOC_021346	XLOC_021346	STMN2	chr8:80523048-80578410	Normal	Disease	OK	0.466598	0.774298	0.730709	1.54323	0.026	0.0326591	yes
XLOC_021348	XLOC_021348	FABP5	chr8:82192717-82197012	Normal	Disease	OK	0.331069	1.24193	1.90738	1.80957	0.0198	0.0252056	yes
XLOC_021350	XLOC_021350	RALYL	chr8:85095452-85834078	Normal	Disease	OK	0.0756284	1.60001	4.40301	3.12011	0.0011	0.00158661	yes
XLOC_021351	XLOC_021351	LRRCC1	chr8:86019322-86058314	Normal	Disease	OK	2.95844	7.95892	1.42774	11.3917	5e-05	7.96728e-05	yes
XLOC_021352	XLOC_021352	E2F5	chr8:86089618-86132643	Normal	Disease	OK	4.44702	5.55366	0.320598	1.6616	0.01635	0.0210173	yes
XLOC_021353	XLOC_021353	CA13	chr8:86157715-86196302	Normal	Disease	OK	0.641813	1.61684	1.33295	4.89845	5e-05	7.96728e-05	yes
XLOC_021354	XLOC_021354	CA3	chr8:86351055-86361267	Normal	Disease	OK	0.202366	0.719978	1.83099	2.2826	0.01295	0.0168198	yes
XLOC_021362	XLOC_021362	RIPK2	chr8:90769974-90803292	Normal	Disease	OK	8.98199	11.7082	0.38241	3.81035	5e-05	7.96728e-05	yes
XLOC_021364	XLOC_021364	DECR1	chr8:91013579-91064227	Normal	Disease	OK	28.6114	46.6361	0.704859	8.7331	5e-05	7.96728e-05	yes
XLOC_021365	XLOC_021365	NECAB1	chr8:91803920-91997485	Normal	Disease	OK	0.583542	1.07164	0.876915	3.37854	5e-05	7.96728e-05	yes
XLOC_021366	XLOC_021366	OTUD6B	chr8:92082423-92099323	Normal	Disease	OK	1.87694	3.13698	0.740993	4.0442	5e-05	7.96728e-05	yes
XLOC_021367	XLOC_021367	LRRC69	chr8:92114846-92231464	Normal	Disease	OK	0.159071	0.726904	2.19209	2.08921	0.01485	0.0191764	yes
XLOC_021370	XLOC_021370	FAM92A1	chr8:94712772-94740671	Normal	Disease	OK	1.98603	3.62458	0.867926	2.72062	0.0006	0.000888028	yes
XLOC_021376	XLOC_021376	INTS8	chr8:95835533-95907482	Normal	Disease	OK	8.97932	12.1583	0.437261	4.92554	5e-05	7.96728e-05	yes
XLOC_021377	XLOC_021377	C8orf38	chr8:96037213-96070944	Normal	Disease	OK	2.60065	4.45683	0.777148	3.59434	5e-05	7.96728e-05	yes
XLOC_021384	XLOC_021384	MTDH	chr8:98656406-98742488	Normal	Disease	OK	24.7183	51.7967	1.06728	34.1436	5e-05	7.96728e-05	yes
XLOC_021387	XLOC_021387	C8orf47	chr8:99076749-99105838	Normal	Disease	OK	2.32625	4.75748	1.0322	2.92398	5e-05	7.96728e-05	yes
XLOC_021390	XLOC_021390	OSR2	chr8:99956630-99964326	Normal	Disease	OK	28.8542	32.0693	0.152411	2.1506	0.0029	0.00402044	yes
XLOC_021392	XLOC_021392	POLR2K	chr8:101162838-101166230	Normal	Disease	OK	58.579	70.7599	0.272548	3.89556	5e-05	7.96728e-05	yes
XLOC_021393	XLOC_021393	SPAG1	chr8:101170262-101254132	Normal	Disease	OK	1.71533	2.65549	0.630488	3.4446	5e-05	7.96728e-05	yes
XLOC_021399	XLOC_021399	ATP6V1C1	chr8:104033247-104085285	Normal	Disease	OK	8.47131	11.3075	0.416625	6.14273	5e-05	7.96728e-05	yes
XLOC_021404	XLOC_021404	DCAF13	chr8:104410865-104455680	Normal	Disease	OK	7.1962	11.2575	0.645575	5.92875	5e-05	7.96728e-05	yes
XLOC_021405	XLOC_021405	RIMS2	chr8:104512975-105266656	Normal	Disease	OK	1.39811	2.72703	0.963852	6.58663	5e-05	7.96728e-05	yes
XLOC_021409	XLOC_021409	TTC35	chr8:109455852-109499136	Normal	Disease	OK	13.9234	27.0706	0.95922	8.45442	5e-05	7.96728e-05	yes
XLOC_021411	XLOC_021411	ENY2	chr8:110346551-110358189	Normal	Disease	OK	12.7223	15.648	0.298617	3.66847	5e-05	7.96728e-05	yes
XLOC_021413	XLOC_021413	EBAG9	chr8:110551928-110577391	Normal	Disease	OK	18.0488	26.8388	0.572418	6.15009	5e-05	7.96728e-05	yes
XLOC_021415	XLOC_021415	UTP23	chr8:117778741-117786921	Normal	Disease	OK	4.48312	8.63394	0.945516	8.64755	5e-05	7.96728e-05	yes
XLOC_021422	XLOC_021422	MAL2	chr8:120220609-120257914	Normal	Disease	OK	23.7192	25.2895	0.0924836	1.5025	0.03335	0.0413565	yes
XLOC_021429	XLOC_021429	WDR67	chr8:124084919-124164392	Normal	Disease	OK	0.965228	1.47108	0.607934	2.34924	0.00125	0.00179515	yes
XLOC_021434	XLOC_021434	TRMT12	chr8:125463047-125465266	Normal	Disease	OK	9.66199	11.194	0.212333	1.97374	0.00525	0.00709952	yes
XLOC_021436	XLOC_021436	NDUFB9	chr8:125551342-125562227	Normal	Disease	OK	213.671	290.253	0.441921	10.2818	5e-05	7.96728e-05	yes
XLOC_021437	XLOC_021437	LOC157381	chr8:125954249-125963337	Normal	Disease	OK	0.453758	0.929526	1.03457	2.98066	0.00015	0.000231891	yes
XLOC_021441	XLOC_021441	TRIB1	chr8:126442562-126450644	Normal	Disease	OK	131.801	222.945	0.758322	36.2001	5e-05	7.96728e-05	yes
XLOC_021442	XLOC_021442	PCAT1	chr8:128025398-128033259	Normal	Disease	OK	1.57859	13.6831	3.11568	14.295	5e-05	7.96728e-05	yes
XLOC_021443	XLOC_021443	POU5F1B	chr8:128427856-128429441	Normal	Disease	OK	0.873007	2.4164	1.4688	3.99076	5e-05	7.96728e-05	yes
XLOC_021445	XLOC_021445	PVT1	chr8:128806778-129113499	Normal	Disease	OK	3.11339	8.49682	1.44844	8.07535	5e-05	7.96728e-05	yes
XLOC_021452	XLOC_021452	PHF20L1	chr8:133787603-133861052	Normal	Disease	OK	8.96801	23.2838	1.37647	22.3289	5e-05	7.96728e-05	yes
XLOC_021454	XLOC_021454	WISP1	chr8:134203281-134243932	Normal	Disease	OK	1.16818	1.44253	0.304347	1.45008	0.03675	0.0453147	yes
XLOC_021457	XLOC_021457	KHDRBS3	chr8:136469715-136659848	Normal	Disease	OK	4.93422	7.1293	0.530938	3.43638	5e-05	7.96728e-05	yes
XLOC_021469	XLOC_021469	LY6E	chr8:144099901-144103827	Normal	Disease	OK	135.704	205.809	0.600843	14.4453	5e-05	7.96728e-05	yes
XLOC_021473	XLOC_021473	GLI4	chr8:144349606-144359101	Normal	Disease	OK	5.54963	14.6762	1.40301	8.66342	5e-05	7.96728e-05	yes
XLOC_021475	XLOC_021475	RHPN1	chr8:144451024-144466390	Normal	Disease	OK	2.11726	11.001	2.37736	16.9741	5e-05	7.96728e-05	yes
XLOC_021481	XLOC_021481	MAPK15	chr8:144798506-144804633	Normal	Disease	OK	0.345616	2.6921	2.96149	5.90772	5e-05	7.96728e-05	yes
XLOC_021482	XLOC_021482	LOC100128338	chr8:144816309-144828507	Normal	Disease	OK	9.03297	10.8337	0.262248	2.66179	0.0002	0.000306269	yes
XLOC_021485	XLOC_021485	EXOSC4	chr8:145133521-145135551	Normal	Disease	OK	27.6414	47.0769	0.76819	7.69045	5e-05	7.96728e-05	yes
XLOC_021486	XLOC_021486	GPAA1	chr8:145137523-145141119	Normal	Disease	OK	46.9396	53.3476	0.184616	3.62518	5e-05	7.96728e-05	yes
XLOC_021497	XLOC_021497	ADCK5	chr8:145597730-145634733	Normal	Disease	OK	3.3907	6.13593	0.855696	4.76896	5e-05	7.96728e-05	yes
