test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_020871	XLOC_020871	PDK4	chr7:95212808-95225925	Normal	Disease	OK	15.0387	17.416	0.211735	3.20474	5e-05	7.96728e-05	yes
XLOC_020876	XLOC_020876	SHFM1	chr7:96318078-96339203	Normal	Disease	OK	105.037	188.509	0.843736	10.9986	5e-05	7.96728e-05	yes
XLOC_020878	XLOC_020878	DLX5	chr7:96649701-96654143	Normal	Disease	OK	1.93609	4.43013	1.1942	4.37242	5e-05	7.96728e-05	yes
XLOC_020879	XLOC_020879	ASNS	chr7:97481428-97501854	Normal	Disease	OK	9.37514	21.3443	1.18694	10.9708	5e-05	7.96728e-05	yes
XLOC_020880	XLOC_020880	MGC72080	chr7:97595907-97601638	Normal	Disease	OK	7.04607	24.0922	1.77367	8.31308	5e-05	7.96728e-05	yes
XLOC_020887	XLOC_020887	PDAP1	chr7:98972297-99006305	Normal	Disease	OK	33.1066	40.8682	0.30386	5.44921	5e-05	7.96728e-05	yes
XLOC_020888	XLOC_020888	ATP5J2,ATP5J2-PTCD1,PTCD1	chr7:99006600-99063824	Normal	Disease	OK	381.482	451.2	0.242152	5.31237	5e-05	7.96728e-05	yes
XLOC_020889	XLOC_020889	ZNF394	chr7:99090853-99097877	Normal	Disease	OK	12.2674	15.7195	0.357716	3.75797	5e-05	7.96728e-05	yes
XLOC_020896	XLOC_020896	GJC3	chr7:99520891-99527243	Normal	Disease	OK	7.58091	10.5048	0.470608	2.71832	0.00025	0.000379973	yes
XLOC_020898	XLOC_020898	ZNF3	chr7:99647416-99679371	Normal	Disease	OK	17.6478	21.7959	0.304564	3.85181	5e-05	7.96728e-05	yes
XLOC_020904	XLOC_020904	C7orf43,MIR4658	chr7:99752042-99756302	Normal	Disease	OK	7.42784	11.3234	0.608295	2.58356	0.0001	0.000156483	yes
XLOC_020909	XLOC_020909	ZCWPW1	chr7:99998494-100026302	Normal	Disease	OK	3.3458	6.70393	1.00265	6.25412	5e-05	7.96728e-05	yes
XLOC_020910	XLOC_020910	PPP1R35	chr7:100032911-100034094	Normal	Disease	OK	20.8214	31.6238	0.602946	5.2535	5e-05	7.96728e-05	yes
XLOC_020911	XLOC_020911	C7orf61	chr7:100054237-100061894	Normal	Disease	OK	0.165687	1.83767	3.47135	2.80394	0.018	0.023016	yes
XLOC_020913	XLOC_020913	SAP25	chr7:100169852-100171270	Normal	Disease	OK	2.29532	18.4195	3.00447	9.86711	5e-05	7.96728e-05	yes
XLOC_020914	XLOC_020914	LRCH4	chr7:100171633-100183776	Normal	Disease	OK	16.5044	23.4377	0.50598	7.79887	5e-05	7.96728e-05	yes
XLOC_020918	XLOC_020918	GIGYF1	chr7:100277129-100286870	Normal	Disease	OK	12.5355	22.1227	0.81951	16.423	5e-05	7.96728e-05	yes
XLOC_020920	XLOC_020920	UFSP1	chr7:100486343-100487339	Normal	Disease	OK	2.50977	6.30986	1.33005	4.59736	5e-05	7.96728e-05	yes
XLOC_020921	XLOC_020921	ACHE	chr7:100487614-100493541	Normal	Disease	OK	3.23008	5.5195	0.772968	4.72195	5e-05	7.96728e-05	yes
XLOC_020925	XLOC_020925	PLOD3	chr7:100849257-100867471	Normal	Disease	OK	13.6101	15.4446	0.182418	2.26165	0.0014	0.00199871	yes
XLOC_020926	XLOC_020926	CLDN15	chr7:100875372-100882101	Normal	Disease	OK	4.26991	7.5349	0.819381	4.58369	5e-05	7.96728e-05	yes
XLOC_020927	XLOC_020927	FIS1	chr7:100882892-100888371	Normal	Disease	OK	119.671	160.879	0.426903	7.54225	5e-05	7.96728e-05	yes
XLOC_020932	XLOC_020932	POLR2J	chr7:102105389-102119381	Normal	Disease	OK	33.3932	51.2827	0.618916	6.87662	5e-05	7.96728e-05	yes
XLOC_020933	XLOC_020933	POLR2J3	chr7:102178365-102213068	Normal	Disease	OK	0.333091	0.854779	1.35963	2.13532	0.0107	0.0140024	yes
XLOC_020935	XLOC_020935	POLR2J2,UPK3BL	chr7:102277194-102312176	Normal	Disease	OK	23.6761	49.8405	1.07389	12.9807	5e-05	7.96728e-05	yes
XLOC_020936	XLOC_020936	FBXL13	chr7:102453307-102715288	Normal	Disease	OK	0.164452	0.688456	2.0657	3.19956	0.00065	0.000958958	yes
XLOC_020937	XLOC_020937	NAPEPLD	chr7:102715327-102789569	Normal	Disease	OK	6.64514	8.87029	0.416681	5.10634	5e-05	7.96728e-05	yes
XLOC_020938	XLOC_020938	RPL19P12	chr7:102715327-102789569	Normal	Disease	OK	1.52561	6.26236	2.03732	6.18552	5e-05	7.96728e-05	yes
XLOC_020939	XLOC_020939	DPY19L2P2	chr7:102815461-102920913	Normal	Disease	OK	0.393682	0.985904	1.32442	3.82765	5e-05	7.96728e-05	yes
XLOC_020940	XLOC_020940	DNAJC2	chr7:102937872-102985320	Normal	Disease	OK	10.2203	37.9417	1.89235	21.2062	5e-05	7.96728e-05	yes
XLOC_020941	XLOC_020941	SLC26A5	chr7:102987970-103086624	Normal	Disease	OK	0.615164	1.81032	1.5572	4.14161	5e-05	7.96728e-05	yes
XLOC_020943	XLOC_020943	ORC5	chr7:103766787-103848495	Normal	Disease	OK	11.5179	18.0869	0.65107	6.40398	5e-05	7.96728e-05	yes
XLOC_020946	XLOC_020946	LOC100216546	chr7:104622193-104631612	Normal	Disease	OK	1.26102	10.7093	3.0862	28.3267	5e-05	7.96728e-05	yes
XLOC_020947	XLOC_020947	LOC100216545	chr7:104650988-104654588	Normal	Disease	OK	1.93651	6.09273	1.65363	10.5988	5e-05	7.96728e-05	yes
XLOC_020948	XLOC_020948	SRPK2	chr7:104756822-105029341	Normal	Disease	OK	13.4889	20.6304	0.612992	9.08231	5e-05	7.96728e-05	yes
XLOC_020949	XLOC_020949	PUS7	chr7:105096959-105162685	Normal	Disease	OK	3.68186	4.67053	0.343153	2.53908	0.00035	0.000526919	yes
XLOC_020951	XLOC_020951	ATXN7L1	chr7:105245220-105517031	Normal	Disease	OK	4.81005	6.59859	0.456106	3.67983	5e-05	7.96728e-05	yes
XLOC_020953	XLOC_020953	NAMPT	chr7:105888731-105925638	Normal	Disease	OK	23.5364	29.1808	0.310126	6.73508	5e-05	7.96728e-05	yes
XLOC_020961	XLOC_020961	PNPLA8	chr7:108110865-108168605	Normal	Disease	OK	4.68105	6.45025	0.462524	4.46356	5e-05	7.96728e-05	yes
XLOC_020962	XLOC_020962	THAP5	chr7:108202670-108210167	Normal	Disease	OK	5.50871	9.04946	0.716116	6.58889	5e-05	7.96728e-05	yes
XLOC_020965	XLOC_020965	IMMP2L	chr7:110303105-111202573	Normal	Disease	OK	13.2677	20.5427	0.630711	5.16752	5e-05	7.96728e-05	yes
XLOC_020967	XLOC_020967	TMEM168	chr7:112405786-112430478	Normal	Disease	OK	10.5366	14.8984	0.49975	6.86176	5e-05	7.96728e-05	yes
XLOC_020970	XLOC_020970	LOC401397	chr7:112756772-112758637	Normal	Disease	OK	19.2272	33.3052	0.7926	7.16856	5e-05	7.96728e-05	yes
XLOC_020973	XLOC_020973	ST7-AS1	chr7:116592500-116870075	Normal	Disease	OK	1.03399	1.55999	0.59331	1.70107	0.01745	0.0223578	yes
XLOC_020979	XLOC_020979	FAM3C	chr7:120988904-121036422	Normal	Disease	OK	8.56081	15.2086	0.829066	8.23947	5e-05	7.96728e-05	yes
XLOC_020980	XLOC_020980	AASS	chr7:121713597-121784344	Normal	Disease	OK	6.31035	28.4882	2.17457	33.5564	5e-05	7.96728e-05	yes
XLOC_020988	XLOC_020988	NDUFA5	chr7:123181082-123197958	Normal	Disease	OK	21.2235	55.5724	1.38871	18.0935	5e-05	7.96728e-05	yes
XLOC_020989	XLOC_020989	WASL	chr7:123321996-123389116	Normal	Disease	OK	19.9503	26.9615	0.434495	8.67419	5e-05	7.96728e-05	yes
XLOC_020993	XLOC_020993	POT1	chr7:124462439-124570037	Normal	Disease	OK	3.85914	6.28556	0.703764	5.98501	5e-05	7.96728e-05	yes
XLOC_021001	XLOC_021001	RBM28	chr7:127950435-127983962	Normal	Disease	OK	5.88563	8.13126	0.466281	3.91316	5e-05	7.96728e-05	yes
XLOC_021019	XLOC_021019	LOC646329	chr7:130565750-130598069	Normal	Disease	OK	0.155153	0.625277	2.01081	2.53861	0.0075	0.00996796	yes
XLOC_021020	XLOC_021020	FLJ43663	chr7:130628918-130793562	Normal	Disease	OK	4.28633	16.2424	1.92195	15.9558	5e-05	7.96728e-05	yes
XLOC_021024	XLOC_021024	SLC35B4	chr7:133974089-134001827	Normal	Disease	OK	4.77656	6.05956	0.343242	4.11312	5e-05	7.96728e-05	yes
XLOC_021033	XLOC_021033	PTN	chr7:136912091-137028546	Normal	Disease	OK	60.6426	396.244	2.70798	65.3697	5e-05	7.96728e-05	yes
XLOC_021040	XLOC_021040	ZC3HAV1	chr7:138728265-138794465	Normal	Disease	OK	16.1584	21.3649	0.402956	7.92554	5e-05	7.96728e-05	yes
XLOC_021046	XLOC_021046	SLC37A3	chr7:140033551-140098311	Normal	Disease	OK	14.3564	16.4918	0.200048	2.65792	0.0001	0.000156483	yes
XLOC_021049	XLOC_021049	LOC100134713	chr7:140395135-140406446	Normal	Disease	OK	0.495083	2.6205	2.4041	5.27176	5e-05	7.96728e-05	yes
XLOC_021051	XLOC_021051	MRPS33	chr7:140705960-140714781	Normal	Disease	OK	32.1883	48.0183	0.57705	5.15394	5e-05	7.96728e-05	yes
XLOC_021053	XLOC_021053	FLJ40852	chr7:141404137-141438030	Normal	Disease	OK	0.784875	1.37409	0.80794	2.31584	0.00245	0.00341959	yes
XLOC_021069	XLOC_021069	FAM115A	chr7:143548460-143599278	Normal	Disease	OK	6.73576	14.6516	1.12115	15.5809	5e-05	7.96728e-05	yes
XLOC_021079	XLOC_021079	EZH2	chr7:148504463-148581441	Normal	Disease	OK	1.79493	2.40999	0.425099	1.84212	0.00705	0.00940103	yes
XLOC_021085	XLOC_021085	ZNF767	chr7:149244244-149321881	Normal	Disease	OK	4.95852	8.19623	0.725051	5.93294	5e-05	7.96728e-05	yes
XLOC_021086	XLOC_021086	ZNF467	chr7:149461452-149470295	Normal	Disease	OK	3.65466	4.37789	0.260497	1.52255	0.0304	0.0378801	yes
XLOC_021087	XLOC_021087	LOC401431	chr7:149564782-149577787	Normal	Disease	OK	0.581676	1.14817	0.981052	2.91576	0.0002	0.000306269	yes
XLOC_021089	XLOC_021089	RARRES2	chr7:150035406-150038763	Normal	Disease	OK	137.124	192.412	0.48872	9.32421	5e-05	7.96728e-05	yes
XLOC_021092	XLOC_021092	KCNH2	chr7:150642043-150675402	Normal	Disease	OK	8.86929	10.3974	0.229333	2.35576	0.0011	0.00158661	yes
XLOC_021093	XLOC_021093	ATG9B	chr7:150688143-150721586	Normal	Disease	OK	0.222431	0.953556	2.09996	5.0626	5e-05	7.96728e-05	yes
XLOC_021094	XLOC_021094	CDK5	chr7:150750898-150755052	Normal	Disease	OK	9.01979	15.7984	0.808616	5.42112	5e-05	7.96728e-05	yes
XLOC_021095	XLOC_021095	FASTK	chr7:150773707-150777951	Normal	Disease	OK	28.0829	46.1617	0.717005	10.4274	5e-05	7.96728e-05	yes
XLOC_021096	XLOC_021096	TMUB1	chr7:150778171-150780620	Normal	Disease	OK	28.9241	36.778	0.346573	4.16788	5e-05	7.96728e-05	yes
XLOC_021100	XLOC_021100	SMARCD3	chr7:150936058-150974231	Normal	Disease	OK	32.4786	36.101	0.152551	2.17066	0.00195	0.00274992	yes
XLOC_021101	XLOC_021101	WDR86	chr7:151078206-151110132	Normal	Disease	OK	2.31762	4.29202	0.889012	4.2023	5e-05	7.96728e-05	yes
XLOC_021104	XLOC_021104	RHEB	chr7:151163097-151217010	Normal	Disease	OK	21.2503	23.5389	0.147562	1.93425	0.00575	0.00774269	yes
XLOC_021106	XLOC_021106	MLL3	chr7:151832009-152133090	Normal	Disease	OK	9.16722	10.8093	0.237713	6.20462	5e-05	7.96728e-05	yes
XLOC_021115	XLOC_021115	MNX1	chr7:156797546-156803347	Normal	Disease	OK	0.0630906	1.31226	4.37848	2.91339	0.03115	0.0387671	yes
XLOC_021123	XLOC_021123	ZNF596	chr8:158344-197339	Normal	Disease	OK	1.32978	2.98159	1.16489	5.06265	5e-05	7.96728e-05	yes
XLOC_021124	XLOC_021124	FBXO25	chr8:356807-419875	Normal	Disease	OK	30.2466	55.1842	0.867484	15.3333	5e-05	7.96728e-05	yes
XLOC_021126	XLOC_021126	CLN8	chr8:1711869-1734736	Normal	Disease	OK	5.29349	8.37582	0.662011	8.98456	5e-05	7.96728e-05	yes
XLOC_021155	XLOC_021155	FLJ10661	chr8:8086091-8102387	Normal	Disease	OK	0.919858	1.69483	0.881658	1.97596	0.0058	0.00780726	yes
XLOC_021177	XLOC_021177	LOC100506990	chr8:12294521-12424354	Normal	Disease	OK	10.2147	17.0853	0.742099	7.86887	5e-05	7.96728e-05	yes
XLOC_021182	XLOC_021182	EFHA2	chr8:16884746-16980148	Normal	Disease	OK	0.929309	2.19284	1.23857	5.54656	5e-05	7.96728e-05	yes
XLOC_021187	XLOC_021187	PCM1	chr8:17780365-17887457	Normal	Disease	OK	12.3097	15.7023	0.351174	7.76269	5e-05	7.96728e-05	yes
XLOC_021196	XLOC_021196	NPM2	chr8:21882353-21894408	Normal	Disease	OK	5.83439	18.0067	1.62588	9.28801	5e-05	7.96728e-05	yes
XLOC_021197	XLOC_021197	FGF17	chr8:21900427-21906319	Normal	Disease	OK	0.349084	5.65739	4.01849	5.96064	5e-05	7.96728e-05	yes
XLOC_021201	XLOC_021201	BMP1	chr8:22022652-22069840	Normal	Disease	OK	7.00693	13.6329	0.960241	10.5133	5e-05	7.96728e-05	yes
XLOC_021217	XLOC_021217	SLC25A37	chr8:23386362-23430063	Normal	Disease	OK	25.1978	33.8217	0.424651	5.96494	5e-05	7.96728e-05	yes
XLOC_021224	XLOC_021224	PPP2R2A	chr8:26149006-26230195	Normal	Disease	OK	21.4385	23.7663	0.148714	2.54434	0.00025	0.000379973	yes
XLOC_021233	XLOC_021233	PNOC	chr8:28174648-28200868	Normal	Disease	OK	0.492316	1.26479	1.36125	2.12934	0.012	0.0156338	yes
XLOC_021234	XLOC_021234	FZD3	chr8:28351721-28431785	Normal	Disease	OK	2.12247	5.67709	1.41941	17.8995	5e-05	7.96728e-05	yes
XLOC_021236	XLOC_021236	HMBOX1	chr8:28747910-28910242	Normal	Disease	OK	5.62536	16.833	1.58128	15.762	5e-05	7.96728e-05	yes
XLOC_021242	XLOC_021242	UBXN8	chr8:30601689-30624520	Normal	Disease	OK	3.86202	6.05593	0.648994	3.1811	5e-05	7.96728e-05	yes
XLOC_021752	XLOC_021752	SNX16	chr8:82711817-82754521	Normal	Disease	OK	1.58713	2.23497	0.493833	2.30605	0.00135	0.00193094	yes
XLOC_021753	XLOC_021753	C8orf59	chr8:86089618-86132643	Normal	Disease	OK	43.5361	103.134	1.24424	16.7341	5e-05	7.96728e-05	yes
XLOC_021765	XLOC_021765	FAM82B	chr8:87484577-87521009	Normal	Disease	OK	9.32901	10.8287	0.215063	2.32486	0.0014	0.00199871	yes
XLOC_021769	XLOC_021769	NBN	chr8:90945563-90996899	Normal	Disease	OK	6.24974	7.60185	0.282554	3.13768	5e-05	7.96728e-05	yes
XLOC_021776	XLOC_021776	C8orf83	chr8:93895757-93978372	Normal	Disease	OK	10.0364	17.0249	0.762398	9.88761	5e-05	7.96728e-05	yes
XLOC_021783	XLOC_021783	FSBP,RAD54B	chr8:95384187-95487343	Normal	Disease	OK	1.5015	2.28852	0.608005	2.99401	0.0001	0.000156483	yes
XLOC_021787	XLOC_021787	TP53INP1	chr8:95938199-95961615	Normal	Disease	OK	17.5701	21.2333	0.27321	5.29823	5e-05	7.96728e-05	yes
XLOC_021793	XLOC_021793	UQCRB	chr8:97238903-97247862	Normal	Disease	OK	13.8028	25.9653	0.911624	15.8053	5e-05	7.96728e-05	yes
XLOC_021794	XLOC_021794	MTERFD1	chr8:97251644-97273796	Normal	Disease	OK	6.9317	13.2403	0.933656	6.27955	5e-05	7.96728e-05	yes
XLOC_021798	XLOC_021798	HRSP12	chr8:99114566-99129418	Normal	Disease	OK	7.61188	17.674	1.2153	7.27369	5e-05	7.96728e-05	yes
XLOC_021800	XLOC_021800	STK3	chr8:99466858-99954799	Normal	Disease	OK	11.5153	14.4068	0.3232	3.65339	5e-05	7.96728e-05	yes
XLOC_021803	XLOC_021803	COX6C	chr8:100890222-100906242	Normal	Disease	OK	53.7025	83.1482	0.630697	8.78933	5e-05	7.96728e-05	yes
XLOC_021811	XLOC_021811	ZNF706	chr8:102209265-102217960	Normal	Disease	OK	10.9641	13.1832	0.265918	2.91113	5e-05	7.96728e-05	yes
XLOC_021819	XLOC_021819	SLC25A32	chr8:104410865-104455680	Normal	Disease	OK	8.25981	9.7377	0.237472	2.36013	0.00045	0.000672419	yes
XLOC_021825	XLOC_021825	EIF3E	chr8:109213971-109260959	Normal	Disease	OK	94.6682	155.708	0.717893	18.1847	5e-05	7.96728e-05	yes
XLOC_021833	XLOC_021833	EIF3H	chr8:117657054-117768062	Normal	Disease	OK	225.809	250.116	0.147493	4.79793	5e-05	7.96728e-05	yes
XLOC_021841	XLOC_021841	MRPL13	chr8:121408082-121457647	Normal	Disease	OK	16.6295	21.7155	0.384982	3.23224	5e-05	7.96728e-05	yes
XLOC_021847	XLOC_021847	C8orf76,ZHX1,ZHX1-C8ORF76	chr8:124232195-124287781	Normal	Disease	OK	18.8493	37.3432	0.986335	13.2816	5e-05	7.96728e-05	yes
XLOC_021854	XLOC_021854	TATDN1	chr8:125487007-125551329	Normal	Disease	OK	2.23377	3.37753	0.596487	1.71492	0.0142	0.018376	yes
XLOC_021864	XLOC_021864	LOC100507117	chr8:131064350-131455906	Normal	Disease	OK	0.294337	1.46557	2.31592	4.33069	0.0002	0.000306269	yes
XLOC_021871	XLOC_021871	LRRC6	chr8:133584446-133687813	Normal	Disease	OK	1.26372	1.99109	0.65589	1.93621	0.00835	0.0110485	yes
XLOC_021872	XLOC_021872	TMEM71	chr8:133722191-133772914	Normal	Disease	OK	1.77299	2.49725	0.494155	1.9039	0.00725	0.00965337	yes
XLOC_021875	XLOC_021875	ST3GAL1	chr8:134467090-134584183	Normal	Disease	OK	7.48341	8.15164	0.123394	1.76271	0.00925	0.0121886	yes
XLOC_021886	XLOC_021886	GPR20	chr8:142366586-142377365	Normal	Disease	OK	0.337546	0.897023	1.41006	2.16491	0.01365	0.0176943	yes
XLOC_021889	XLOC_021889	ARC	chr8:143692409-143695833	Normal	Disease	OK	0.706133	1.66157	1.23453	4.0833	5e-05	7.96728e-05	yes
XLOC_021890	XLOC_021890	JRK	chr8:143738873-143751401	Normal	Disease	OK	4.23505	7.30107	0.78573	7.34229	5e-05	7.96728e-05	yes
XLOC_021904	XLOC_021904	C8orf73	chr8:144648362-144654928	Normal	Disease	OK	0.724106	2.13226	1.55811	5.70226	5e-05	7.96728e-05	yes
XLOC_021905	XLOC_021905	NAPRT1	chr8:144656954-144660513	Normal	Disease	OK	13.0715	22.8495	0.805735	8.1308	5e-05	7.96728e-05	yes
XLOC_021906	XLOC_021906	EEF1D	chr8:144661866-144679845	Normal	Disease	OK	250.057	414.162	0.727938	22.9428	5e-05	7.96728e-05	yes
XLOC_021907	XLOC_021907	PYCRL	chr8:144686082-144691784	Normal	Disease	OK	6.14019	7.95605	0.373769	3.12362	5e-05	7.96728e-05	yes
XLOC_021908	XLOC_021908	TSTA3	chr8:144694787-144699732	Normal	Disease	OK	45.1419	49.0419	0.11955	1.7821	0.01275	0.0165755	yes
XLOC_021910	XLOC_021910	FAM83H	chr8:144806102-144815914	Normal	Disease	OK	13.6948	14.9447	0.126011	2.09982	0.00135	0.00193094	yes
XLOC_021914	XLOC_021914	NRBP2	chr8:144915754-144923146	Normal	Disease	OK	11.8426	24.9244	1.07357	16.3807	5e-05	7.96728e-05	yes
XLOC_021918	XLOC_021918	PARP10	chr8:145051319-145060635	Normal	Disease	OK	18.0611	29.7036	0.717755	12.5244	5e-05	7.96728e-05	yes
XLOC_021919	XLOC_021919	OPLAH	chr8:145106166-145115584	Normal	Disease	OK	3.04275	5.85015	0.943095	7.42902	5e-05	7.96728e-05	yes
XLOC_021920	XLOC_021920	SHARPIN	chr8:145153535-145159140	Normal	Disease	OK	24.2745	36.2471	0.578426	7.76607	5e-05	7.96728e-05	yes
XLOC_021922	XLOC_021922	DGAT1	chr8:145515269-145550567	Normal	Disease	OK	7.29643	9.30851	0.351359	3.71427	5e-05	7.96728e-05	yes
XLOC_021925	XLOC_021925	FBXL6	chr8:145579087-145582183	Normal	Disease	OK	4.3198	10.408	1.26866	7.91819	5e-05	7.96728e-05	yes
XLOC_021928	XLOC_021928	SLC39A4	chr8:145637797-145642273	Normal	Disease	OK	5.89432	8.90532	0.595342	4.44391	5e-05	7.96728e-05	yes
XLOC_021929	XLOC_021929	VPS28	chr8:145648999-145653927	Normal	Disease	OK	131.305	194.662	0.568042	11.6075	5e-05	7.96728e-05	yes
XLOC_021930	XLOC_021930	TONSL	chr8:145654162-145669812	Normal	Disease	OK	0.868338	1.12744	0.376727	1.55477	0.03005	0.0374869	yes
XLOC_021931	XLOC_021931	CYHR1	chr8:145675314-145691031	Normal	Disease	OK	33.1911	70.9505	1.09602	16.3378	5e-05	7.96728e-05	yes
XLOC_021935	XLOC_021935	ARHGAP39	chr8:145754562-145838888	Normal	Disease	OK	2.16551	2.60535	0.266773	1.82353	0.0104	0.0136321	yes
XLOC_021936	XLOC_021936	ZNF251	chr8:145946293-145980970	Normal	Disease	OK	6.35559	9.07764	0.514291	4.76952	5e-05	7.96728e-05	yes
XLOC_021938	XLOC_021938	RPL8	chr8:146015153-146017805	Normal	Disease	OK	2207.8	2892.42	0.389669	16.3465	5e-05	7.96728e-05	yes
XLOC_021953	XLOC_021953	PPAPDC2	chr9:4598315-4666674	Normal	Disease	OK	16.0542	19.7553	0.299287	4.065	5e-05	7.96728e-05	yes
XLOC_021954	XLOC_021954	CDC37L1	chr9:4679565-4706594	Normal	Disease	OK	11.4299	18.283	0.677695	6.30218	5e-05	7.96728e-05	yes
XLOC_021962	XLOC_021962	MLANA	chr9:5890908-5909822	Normal	Disease	OK	0.338049	1.40369	2.05392	3.29894	0.0011	0.00158661	yes
XLOC_021966	XLOC_021966	UHRF2	chr9:6413150-6507051	Normal	Disease	OK	8.70062	16.3738	0.9122	11.4768	5e-05	7.96728e-05	yes
XLOC_021972	XLOC_021972	SNAPC3	chr9:15422781-15461627	Normal	Disease	OK	6.17906	7.89941	0.354358	3.21176	5e-05	7.96728e-05	yes
XLOC_021973	XLOC_021973	C9orf93	chr9:15553096-15971897	Normal	Disease	OK	0.607755	0.845712	0.476676	1.64533	0.02295	0.029024	yes
XLOC_021974	XLOC_021974	CNTLN	chr9:17135037-17503917	Normal	Disease	OK	1.7449	6.66007	1.9324	14.4417	5e-05	7.96728e-05	yes
XLOC_021976	XLOC_021976	ADAMTSL1	chr9:18474078-18910947	Normal	Disease	OK	5.24083	39.0483	2.89739	42.2336	5e-05	7.96728e-05	yes
XLOC_021979	XLOC_021979	DENND4C	chr9:19290748-19374139	Normal	Disease	OK	10.3691	16.5823	0.677358	12.8103	5e-05	7.96728e-05	yes
XLOC_021981	XLOC_021981	KIAA1797	chr9:20658308-20995954	Normal	Disease	OK	8.06431	9.0598	0.167927	2.30786	0.0006	0.000888028	yes
XLOC_021989	XLOC_021989	FLJ35282	chr9:22646198-22824212	Normal	Disease	OK	0.293237	7.57651	4.69139	10.4619	5e-05	7.96728e-05	yes
XLOC_021991	XLOC_021991	IFT74	chr9:26903367-27062931	Normal	Disease	OK	6.68569	17.3087	1.37235	11.662	5e-05	7.96728e-05	yes
XLOC_021995	XLOC_021995	LOC100129250	chr9:32540541-32553015	Normal	Disease	OK	19.019	25.8304	0.441629	2.31927	0.0008	0.00116928	yes
XLOC_021997	XLOC_021997	DNAJA1	chr9:33025208-33039062	Normal	Disease	OK	114.92	121.523	0.0805988	2.06772	0.00265	0.00368962	yes
XLOC_022001	XLOC_022001	ANKRD18B	chr9:33524410-33573001	Normal	Disease	OK	0.520506	4.58927	3.14028	11.6059	5e-05	7.96728e-05	yes
XLOC_022004	XLOC_022004	UBE2R2	chr9:33817181-33920401	Normal	Disease	OK	36.7955	46.5718	0.339926	9.142	5e-05	7.96728e-05	yes
XLOC_022007	XLOC_022007	NUDT2	chr9:34329503-34343711	Normal	Disease	OK	34.4665	46.3328	0.42684	4.50077	5e-05	7.96728e-05	yes
XLOC_022010	XLOC_022010	GALT	chr9:34646634-34650573	Normal	Disease	OK	19.3787	25.0668	0.371302	3.76124	5e-05	7.96728e-05	yes
XLOC_022011	XLOC_022011	IL11RA	chr9:34652181-34661884	Normal	Disease	OK	7.01423	10.2807	0.551578	4.08585	5e-05	7.96728e-05	yes
XLOC_022015	XLOC_022015	UNC13B	chr9:35161988-35405332	Normal	Disease	OK	19.1621	20.2641	0.0806712	1.80676	0.0099	0.0130035	yes
XLOC_022018	XLOC_022018	MIR4667,TESK1	chr9:35605280-35618424	Normal	Disease	OK	22.6918	32.1038	0.500572	5.70076	5e-05	7.96728e-05	yes
XLOC_022019	XLOC_022019	CCDC107	chr9:35658286-35665278	Normal	Disease	OK	17.6176	25.4184	0.528862	4.79129	5e-05	7.96728e-05	yes
XLOC_022021	XLOC_022021	CREB3	chr9:35697333-35749225	Normal	Disease	OK	59.8968	66.5997	0.153038	2.91081	5e-05	7.96728e-05	yes
XLOC_022034	XLOC_022034	ZCCHC7	chr9:37120468-37358145	Normal	Disease	OK	6.14112	11.1493	0.860383	7.69322	5e-05	7.96728e-05	yes
XLOC_022038	XLOC_022038	RG9MTD3	chr9:37753801-37778969	Normal	Disease	OK	6.70229	12.3691	0.884013	7.56073	5e-05	7.96728e-05	yes
XLOC_022039	XLOC_022039	DCAF10	chr9:37800789-37867665	Normal	Disease	OK	9.0274	16.3995	0.861272	16.5401	5e-05	7.96728e-05	yes
XLOC_022041	XLOC_022041	FAM201A	chr9:38621084-38623277	Normal	Disease	OK	1.43859	3.11978	1.11679	3.90264	5e-05	7.96728e-05	yes
XLOC_022060	XLOC_022060	ANKRD20A3	chr9:67926760-67970293	Normal	Disease	OK	0.0719202	0.735399	3.35406	4.15426	0.0009	0.00130991	yes
XLOC_022061	XLOC_022061	LOC100132352	chr9:68726540-68748372	Normal	Disease	OK	0.16441	1.50275	3.19224	3.19196	0.00335	0.00461575	yes
XLOC_022062	XLOC_022062	ANKRD20A4	chr9:69381980-69425109	Normal	Disease	OK	0.13594	1.78095	3.7116	6.34953	5e-05	7.96728e-05	yes
XLOC_022064	XLOC_022064	CBWD3	chr9:70856838-70914932	Normal	Disease	OK	0.499426	0.926787	0.891966	1.76969	0.01545	0.0199007	yes
XLOC_022074	XLOC_022074	SMC5	chr9:72873877-72969789	Normal	Disease	OK	5.67476	7.52264	0.40668	4.99753	5e-05	7.96728e-05	yes
XLOC_022075	XLOC_022075	C9orf85	chr9:74526422-74588371	Normal	Disease	OK	5.60686	8.1192	0.534144	2.96233	0.0001	0.000156483	yes
XLOC_022078	XLOC_022078	ANXA1	chr9:75766780-75785307	Normal	Disease	OK	69.1197	84.7938	0.294863	5.74824	5e-05	7.96728e-05	yes
XLOC_022084	XLOC_022084	PCA3	chr9:79226291-79521003	Normal	Disease	OK	16.8172	257.457	3.93632	76.9392	5e-05	7.96728e-05	yes
XLOC_022086	XLOC_022086	VPS13A	chr9:79791671-80032399	Normal	Disease	OK	2.23059	5.55665	1.31679	15.2738	5e-05	7.96728e-05	yes
